Method,Tweet,Username,Dates
Manual,Please give the Philippines a chance to be a great place to live in again. #Eleksyon2022,@jjlrkps,5/9/2022
Manual,done voting!! #Ipana10NatinParaSaLahat #Eleksyon2022,@gbfniloey,5/9/2022
Manual,"Nagstastart na ang magic. So for the safety of my vote, hindi nalang ako boboto ng partylist. #Eleksyon2022",@Richiell3,5/9/2022
Manual,Vote wisely #Eleksyon2022,@Xaayvier,5/9/2022
Manual,done voting 🇵🇭 IPANALO NA NATIN ‘TO #Eleksyon2022 #Halalan2022,@CEOBESSIE,5/9/2022
Manual,"Vote Wisely! 🙏🌸
#Eleksyon2022",@alexxbangtan,5/9/2022
Manual,"Ang sakto naman nito. 😂
Ipapanalo ka ulit namin katulad nung 2016. 🌷
#Eleksyon2022 #Ipana70Na10ParaSaLahat",@alexxbangtan,5/9/2022
Manual,"now's our chance, wag na natin sayangin to! #Eleksyon2022 #Halalan2022",@heelchristian_,5/9/2022
Manual,"Replying to @iluvxoxo
BUMOTO PARA SA PILIPINAS, IBOTO ANG PILIPINAS!
#Eleksyon2022",@iluvxoxo,5/9/2022
Manual,"Pwede po ba ito? Namimigay mismo ng sample ballot na predetermined na iboboto sa harap mismo ng precinct? #Eleksyon2022 #Halalan2022 VOTE WISELY
Disclaimer: di raw kasama ng PPCRV, pinaalis na nila nung sinaway namin pero bantayan pa rin sana nung mga pupunta.",@iluvxoxo,5/9/2022
Manual,para sa bayan. #Eleksyon2022 #Halalan2022,@joshuanizm,5/9/2022
Manual,"mga lodikeyks, vote wisely!
#Eleksyon2022",@aymnotscarry,5/9/2022
Manual,"dumating ako na puno ng pangamba, pero umuwi na may bitbit na panibagong pag-asa !! kahit ano man ang mangyari ngayon, panatag ang loob ko na tumindig ako sa tama.
tuloy pa rin ang laban hanggang dulo, para ipaglaban ang masang Pilipino 🌷🌸💗🌾🎀
#Halalan2022 #Eleksyon2022",@byuncoups,5/9/2022
Manual,"grabe yung kaba ko today. may we all use our right to vote for the most deserving president. ingat sa lahat ng mga boboto.
#Halalan2022 #Eleksyon2022",@lovinglolatung,5/9/2022
Manual,"Overheard
Manang to friend: Lugaw ka ba?
Me: *Marites mode*
Manang: Ako rin lugaw eh
💟🌸😭
#Halalan2022
#Eleksyon2022
#Ipana7oNa10ParaSaLahat",@LadyTremainee,5/9/2022
Manual,WOKE UP 6 AM TO CAST MY VOTE. I USUALLY VOTE AFTERNOON PERO PARA SAYO 🌸. #Eleksyon2022,@LadyTremainee,5/9/2022
Manual,"Ngayon lang ako nalabas, wala pala talagang gwapo sa brgy namin.
#Eleksyon2022 #Halalan2022 #Ipana10NatinParaSaLahat #LeniRobredoForPresident",@deydey_cpa,5/9/2022
Manual,"TIGNAN: Kasalukuyang haba ng pila ng mga botante dito sa NAPICO Elementary School. Nasa mahigit 1 km ang haba ng pila at inaasahang hahaba pa ito. Ayon sa mga botante rito, ngayon lamang nangyari ang ganitong sitwasyon ng eleksyon.
#PHVote #Eleksyon2022 @rapplerdotcom
@MovePH",@BernalesAldrin,5/9/2022
Manual,"Something is up with the reciepts printer voting machine @COMELEC
! Pakiayos po! Yung boto ng friend ko hindi nya nacheck kung tama ba lahat ng naboto nya. Pero the teachers sais na-cast naman daw. She's a Leni Robredo supporter too. Please fix it! #Eleksyon2022",@EmilleJoson,5/9/2022
Manual,"PLEASE HELP US PO, THANK YOU #Eleksyon2022 Nananawagan po kami sa COMELEC
Jose Rizal Memorial School Calamba Laguna
More than 1 hour na po kami nakapila dahil yung mga nasa loob ng precinct na nauna samin bumoto ay di napasok sa PCOS machine ang balota nila dahil nagffold.(Cont)",@clarraapp,5/9/2022
Manual,"Vote Wisely! 💗💗 For the betterment of our country, In Jesus' Name! #Eleksyon2022",@eartht0ela,5/9/2022
Manual,"done voting for the future!!! may our future kid/s be proud of our choices today 💪🇵🇭
#Eleksyon2022",@gi_sazz,5/9/2022
Manual,Goodmorning! cast your votes early as much as possible ;)) Tandaan na ipapanalo na10 to. #Eleksyon2022,@minjayke,5/9/2022
Manual,"Good morning! Hoping for a clean, honest and peaceful election🙏 #Eleksyon2022",@minjayke,5/9/2022
Manual,wake me up when its all over~~~ #Eleksyon2022,@ToriDaGreatest,5/9/2022
Manual,"Gago. Normal lang ba na parang maiiyak habang nakapila para bumoto?
#Halalan2022 #Eleksyon2022 #ipana7ona10toparasalahat",@dreubele,5/9/2022
Manual,Lord kayo na po bahala #Eleksyon2022,@carmelajaneee,5/9/2022
Manual,Naghihintay ng mga daliring may incredible ink. #Eleksyon2022,@carmelajaneee,5/9/2022
Manual,"Please Lord
#LeniKiko2022
#LeniForPresident2022 #Eleksyon2022",@llutherkyle,5/9/2022
Manual,"done voting! vote smart, vote wisely 🙏 #Eleksyon2022",@iconic_lily,5/9/2022
Manual,"God bless the Philippines!! VOTE WISELY para sa Inang Bayan
#Eleksyon2022 #Halalan2022",@iconic_lily,5/9/2022
Manual,"They say we ""VOTE WISELY"".
When we vote for people with unequivocal INTEGRITY, you have voted wisely.
#Eleksyon2022
#WeDecide #Halalan2022",@darsmoon_ville,5/9/2022
Manual,The reality is about to split into several universes depending on the result of elections. I hope I belong in the right universe. #Eleksyon2022 #Halalan2022,@darsmoon_ville,5/9/2022
Manual,almost there mga vebs! 💖✨ #Eleksyon2022,@clairepaghasian,5/9/2022
Manual,MAY THE BEST LEADER WIN #Eleksyon2022,@dscyuno,5/9/2022
Manual,D-DAY!!!!!!!!!!! #Eleksyon2022,@ss9696z,5/9/2022
Manual,Para sa Bayan🇵🇭 #Eleksyon2022 🌷,@outroprpsed,5/9/2022
Manual,may God bless today's election. 🥺🌷 #Eleksyon2022,@outroprpsed,5/9/2022
Manual,"Replying to @jovebantigue
Sa pagtatapos ng Eleksyon na ito, huhusgahan pa rin natin lahat ng mananalo sa pagtatapos ng termino nila. Tatlo o anim na taon ang magiging haba ng paglilingkod nila sa sambayanan, o sa sariling kapakanan nila.
Walang mali kung sino ang iboboto ng bawat isa.
#Eleksyon2022",@jovebantigue,5/9/2022
Manual,"I'm not very political, and most likely not a voter yet due to being a minor, but for the love of Jesus. Please Lord, Leni-Kiko has to win. For the sake of all our futures, let there be 6 pink years here in our country #Eleksyon2022 #LeniRobredoForPresident",@CheyennePlayz,5/9/2022
Manual,Mainit po #Eleksyon2022 😫😆,@joonmamon,5/9/2022
Manual,i was emotional shading the ballot 🥺 #Eleksyon2022,@yonkbaek,5/9/2022
Manual,Napaka organized. Pitogo Elementary school in Makati. Done voting as early as 6:30am #Eleksyon2022,@cassssandraaaa,5/9/2022
Manual,"🙏🇵🇭
#Halalan2022 #Eleksyon2022",@Jm15546867,5/9/2022
Manual,"May the best woman win. 🌸
#Eleksyon2022",@sherrrkolang,5/9/2022
Manual,"Praying for a peaceful and fair election! Good luck to everyone! Vote right! Fighting!
#Eleksyon2022",@kaillashiii,5/9/2022
Manual,"📈My first website, http://AiToolkit.org
hit 300.000 unique users since may🎉
👊 Added 6000 new AI Tools today!
💪🏼 This officially makes us one of the biggest AI tool aggregators, with 7750 tools total
Wouldn’t have been possible without all the user’s feedback, thank you🙏",@CryptoDanney,5/9/2022
Manual,"Awit ang haba ng linya 🥲
#Eleksyon2022",@yousuru_,5/9/2022
Manual,Para sa bayan 🇵🇭🌸 #Eleksyon2022,@wikiHEEdia_,5/9/2022
Manual,"#Eleksyon2022 #parasapilipinas
We must think wisely, who to vote, it is 6 years of our future and our country we are talking about.🇵🇭🇵🇭",@AusanKeara,5/9/2022
Manual,pag nanalo si leni magpapakantot ako sa kapitbahay ko #Eleksyon2022,@szlaylor,5/9/2022
Manual,"KINAKABAHAN AKO, pero ang mahalaga nilaban natin ‘to 🇵🇭 #Halalan2022 #Eleksyon2022 #Ipana70Na10ParaSaLahat",@ItsLjLopez,5/9/2022
Manual,"Replying to @jovebantigue
Hindi rin ako tulad ng iba na pagkatapos ng Eleksyon ay magsasabing, ""Sabi ko sayo mananalo ang ibinoto ko"", o kaya'y ""Sabi ko sayo matatalo yang ibinoto mo"", na para bang anlaking pagkakamali kung hindi manalo ang ibinoto mo.
#Eleksyon2022",@ItsLjLopez,5/9/2022
Manual,good morning everyone !! ipanalo na natin ‘to !! #Eleksyon2022,@nnvgdsthnkc,5/9/2022
Manual,ahhh i just casted my vote 😭 grabe sobrang sarap sa feeling na you will be part of the change 💗 Para sa Pilipinas #Eleksyon2022,@nnvgdsthnkc,5/9/2022
Manual,"Enough of campaigning. 🎤
Go out and cast your vote. ✍️
Let the majority's voice be heard. 👥
Vox populi,vox Dei. 🙏
God bless Philippines! 🇵🇭
#Eleksyon2022 #Halalan2022",@CasseyBar9,5/9/2022
Manual,"Good morning. ☺ Mga maaga nagising because ipapana7o na na10 'to!!! Tama???
Have a nice and gentle day everyone. 🌸
Please, VOTE WISELY, PHILIPPINES!
GOD BLESS OUR COUNTRY. 🇵🇭 #PHVote
#Eleksyon2022
#WeDecide",@ykayla939597,5/9/2022
Manual,"it’s #Eleksyon2022 day! now is the time to exercise our rights, so cast your vote wisely! 😊 #Halalan2022",@ykayla939598,5/9/2022
Manual,"Pumunta nang maaga pero mahaba na ang pila.matagal magiintay sa initan.Kaya siguraduhin na tama ang iboboto mo,handang ibalik ang sakripisyo na ginawa mo at may sobra pa. VOTE WISELY! 6 years w a wrong leader is no joke. Ipana10 mo ang sarili mo.
#Eleksyon2022",@seonho_vho,5/9/2022
Manual,"Good morning, Pilipinas! May the best for the Philippines prevail💞
#Eleksyon2022
#IpanloNa10To",@Annstelllaa,5/9/2022
Manual,Bumoto para sa bayan at para sa kinabukasan. #Eleksyon2022,@chesterbest,5/9/2022
Manual,Para sa Inang Bayan. Vote wisely.🇵🇭💖 #Eleksyon2022,@lovelyy_q7,5/9/2022
Manual,samahan natin ng dasal para sa Pilipinas! #Eleksyon2022,@ajarboleda_,5/9/2022
Manual,#Eleksyon2022,@ajarboleda_,5/9/2022
Manual,"Gising na, baguhin naten ang Pilipinas #Eleksyon2022",@disketteron,5/9/2022
Manual,"Mag play kaya ako ng Rosas while naka pila? Chz! HAHAHA
#Ipana7oNa10ParaSaLahat #Halalan2022 #Eleksyon2022",@MikeItHappen_,5/9/2022
Manual,"Vote wisely to all of filipinos
#Eleksyon2022",@MikeItHappen_,5/9/2022
Manual,"Sira yung machine sa precinct ng friend ko at yung mga poll watcher na lang daw ang magpapasok. 🤬🤬
#Eleksyon2022",@fearlesslightb,5/9/2022
Manual,"hindi ko alam saan ako kinakabahan sa election ba or kaka kape ko 'to.
#Eleksyon2022",@fearlesslightb,5/9/2022
Manual,"Let's go #BBMSaraUNITEAM
#Eleksyon2022
Tine to cast in your votes guys.
Let's win this one for #BBMSARA2022",@NairbOloap,5/9/2022
Manual,"Vote wisely. Vote for our country and the people.
#Halalan2022 #Eleksyon2022",@renjyoung,5/9/2022
Manual,"mass voting na. galingan niyo pls😭😭
#Eleksyon2022",@keiforsungjin,5/9/2022
Manual,#Eleksyon2022,@keiforsungjin,5/9/2022
Manual,"Let's go let's go!! ☝️❤️
#Eleksyon2022",@martinjackwell,5/9/2022
Manual,"Pink' President to Mayor ugh! I love my Family. 💕 #Eleksyon2022
#Ipana7oNa10ParaSaLahat",@LYCAnaticsOFC,5/9/2022
Manual,"Jusq kararating ko lang ng venue, naiiyak na agad ako HAHAHAHAHAHA #Eleksyon2022",@vivahotdeybs,5/9/2022
Manual,"It’s on the 3rd attempt when my ballot was successfully read by the machine. 😭 Yung kaba ko, grabeh!!!
Nothing to worry, tama yung receipt. Wala din ako pinalapit na ibang officers para hawakan ballot ko aside from Ate na in-charge sa machine.
#Eleksyon2022 #Election2022PH",@erWanspeaks,5/9/2022
Manual,For good governance #Eleksyon2022,@erWanspeaks,5/9/2022
Manual,"Hoy @COMELEC
andami problema sa Machines nyo all over the country. Pucha strategy ba to. #Eleksyon2022 #Halalan2022",@zeeejayee,5/9/2022
Manual,#Eleksyon2022,@zeeejayee,5/9/2022
Manual,Good morning Philippines!🇵🇭 Please please please vote wisely and vote for our future 🌷 #Eleksyon2022,@peachrosieee,5/9/2022
Manual,Early bird eme #Eleksyon2022,@kingdavidmb,5/9/2022
Manual,may the best leader win #Eleksyon2022,@kingdavidmb,5/9/2022
Manual,"Tumindig ngayong botohan!
Titindig pa rin bukas!
Para sa bayan!
Para sa kinabukasan!
#Eleksyon2022 #Halalan2022",@arjanmarrebeta,5/9/2022
Manual,"Replying to @jovebantigue
Hindi ako manghihinayang sa boto ko kung hindi man siya manalo dahil naniniwala akong walang sayang na boto kung kaya mo itong panindigan.
Iboboto ko ang kandidatong pumasa sa sarili kong pamantayan.
#Eleksyon2022",@jovebantigue,5/9/2022
Manual,"#KontraDaya #Eleksyon2022
Quote",@eripolcarat,5/9/2022
Manual,Did my duty as a citizen of the Philippines. Vote wisely everyone! God bless the pollwatchers. #Halalan2022 #Eleksyon2022,@laviecestmoi,5/9/2022
Manual,"LUMABAN TAYO, MANANALO TAYO.
#Eleksyon2022",@omoyoshii,5/9/2022
Manual,#Eleksyon2022,@omoyoshii,5/9/2022
Manual,"Dapat dagdagan na mga upuan sa loob ng presinto. Ang hahaba na ng pila base sa reports. Ganun din naman dikit dikit din tao sa labas. #Halalan2022 #Eleksyon2022 @COMELEC
@ABSCBNNews
@gmanews
@rapplerdotcom",@stressilog,5/9/2022
Manual,"Election Anxiety…😭
#Eleksyon2022 #PHVote",@stressilog,5/9/2022
Manual,Damo naman ni may gahulat na manucurista sa sagwa voting center. 😂🤣💅🏼 #Eleksyon2022,@chiltonmontero,5/9/2022
Manual,#Eleksyon2022,@chiltonmontero,5/9/2022
Manual,"good morning! may concern lang po, naubusan kasi ng papel yung machine and naipasok na yung balota. hindi nakapag print ng receipt and sabi okay na raw yun. counted po ba yung boto or need umulit? :(((( #VotePH #Eleksyon2022",@suhperkart,5/9/2022
Manual,"A CLEAN AND PEACEFUL ELECTION PLEASE!🙏
#Halalan2022
#Eleksyon2022",@suhperkart,5/9/2022
Manual,Nakakagulat 😂 #Eleksyon2022,@heatherdmendoza,5/9/2022
Manual,"Iba yung maaga bumboto, parang mga taong gwapong-gwapo at gandang-ganda sa sarili, madali mag move on! 🤣😎 Yung mahabang kuko, parte ng ritwal ko yan pag botohan. 🤣
#Halalan2022 #Eleksyon2022",@RoncezBautista,5/9/2022
Manual,vote wisely! god bless Pilipinas! 🙏🇵🇭 #Eleksyon2022,@mrclphrlyn,5/9/2022
Manual,"TANGINA BILISAN NYO NAMAN MAGSIBOTO! MAHABA ANG PILA SA LABAS! hahahahahahaha!
#Eleksyon2022",@BEA_iLoveINAY,5/9/2022
Manual,"Today is Election Day here in the Philippines. I wonder if you guys have some good advice for me on this year's election, I needed something to motivate me.
#Eleksyon2022",@RealGilbertGan,5/9/2022
Manual,"Replying to @marique212
done voting #Eleksyon2022",@marique212,5/9/2022
Manual,"Isa sa pinakamalaking voting center sa Guimbal, Iloilo, unti-unti nang dinaragsa ng mga botante; health protocols, mahigpit na ipinatutupad. | via Sevein Hope Gegantoca, Super Radyo Iloilo.
#Eleksyon2022",@dzbb,5/9/2022
Manual,Napalo na na10 💗 #Eleksyon2022,@theninaellaine,5/9/2022
Manual,"VOTE WISELY!!!!
#Eleksyon2022",@jungechoooo,5/9/2022
Manual,Vote Wisely to all my Filo moots and to all of the Filipinos! #Eleksyon2022,@jungechoooo,5/9/2022
Manual,"Today is the D-day!!!!make sure niyo yung shade na iboboto niyo...
Walang tulugan!!
#Eleksyon2022 #Eleksyon2022PH",@bbabillen,5/9/2022
Manual,"Lord please ibigay niyo na ito sa amin. Ayoko pong mag abroad! 😭
#Eleksyon2022",@hxhsyeh,5/9/2022
Manual,You can male your own kodigo on this link. This is mine! #Halalan2022 #Eleksyon2022 https://kodigome.mo.cloudinary.net/save/api/png/KQIBChEHLAQQEhUaHyIlJi0wP6FDMQFBAlEBYwMEBnECgQG8AQUIDA0VFhgZGxwd/v2/kodigo-me-print-me,@HEEvenLEE_,5/9/2022
Manual,#Eleksyon2022,@HEEvenLEE_,5/9/2022
Manual,"#LetLeniKikoLead 💪💖🌸
#Eleksyon2022",@yrntnrrr,5/9/2022
Manual,"good morning!! please VOTE and vote wisely.
#Halalan2022 #Eleksyon2022",@gomezserve,5/9/2022
Manual,"Sino ang iboboto ko?
Ang iboboto ko ay ang kandidatong sa tingin ko ay may magagawa para sa ating bayan. Hindi ako magpapadala sa iba dahil sila ang sinasabing mananalo o matatalo.
Iboboto ko ang kandidatong may napatunayan na.
#Eleksyon2022",@jovebantigue,5/9/2022
Manual,"Replying to @LCerxis
Now, I will be making my vote for myself, for the people around me, and the hundred million Filipinos. Hoping that there will be no more Sandies. May God bless us all.
#Halalan2022 #Eleksyon2022",@LCerxis,5/9/2022
Manual,"Tanong lang po, pwede naman po na anak ang mag shade ng balota ng magulang niya diba ? Kung hindi kaya ng parents na mag vote. As long as kasama mo naman siya. #Eleksyon2022",@Aee_RM,5/9/2022
Manual,Tani may system nga gina separate ang senior citizens and pwd. Kaluluoy gid sila ya pramis. Gina prioritize man sila tuod pero ang voring area kis-a budlay sudlan especially sa mga naka wheelchair. #Eleksyon2022 #Halalan2022,@mozzarelah,5/9/2022
Manual,"Good Morning! ☺️ Let's make a wise and good choice not just for today but for the next 6 years of our lives and the country we live in. Praying for clean and peaceful Election Day!
#Eleksyon2022 #LeniKikoAllTheWay2022",@hanieunwo_ow,5/9/2022
Manual,manifesting better governance🤞🏼 #Eleksyon2022,@csamorant,5/9/2022
Manual,"Vote wisely, PILIPINAS!
#PHVote #Eleksyon2022",@TigerManjus,5/9/2022
Manual,"Yazz Periodt🇵🇭💗🌷 Lezz Go Ateneos For Leni!!! 💙💗🌷
#LeniRobredoForPresident #Ipana10NatinParaSaLahat #Halalan2022 #Eleksyon2022 https://twitter.com/AteneOBF/status/1523332306525581312",@DarrylmaeD,5/9/2022
Manual,"Done voting! 🙏🏻🌸🌷
#Eleksyon2022 #Halalan2022",@DarrylmaeD,5/9/2022
Manual,"Vote Wisely!
#Eleksyon2022",@sxyzmdc,5/9/2022
Manual,"IGOROT VOTE | Siblings Nicole Cawed, 33, and Igor, 31, cast their votes in their traditional attire at the SPED Center in Baguio City today, 09 May 2022. More: https://facebook.com/343242989092591/posts/5154188717997970/?d=n
#2022NLE | #Eleksyon2022 | #VoteSAFEPilipinas",@PIA_Cordillera,5/9/2022
Manual,"Iba talaga sa pakiramdam kapag nandoon ka na. Lalaban tayo, Pilipinas! 💗🌷 #Eleksyon2022",@cruzjacobbb,5/9/2022
Manual,#ipana7ona10toparasalahat #Eleksyon2022,@clmntnxxi,5/9/2022
Manual,👊✌❤💚#Eleksyon2022,@Jhonmar89889496,5/9/2022
Manual,"Good luck & God bless, Philippines! 🇵🇭
Vote wisely. #Eleksyon2022 #Halalan2022",@JeanelleEspinas,5/9/2022
Manual,"May the God bless our country.🇵🇭
#Eleksyon2022",@JeanelleEspinas,5/9/2022
Manual,Good morning! What a fine day to decide our country’s future for the next 6 years. Go out and vote #Eleksyon2022 #Eleksyon2022PH #PiliPinas2022 #TheVote2022,@MrJPOsano,5/9/2022
Manual,"Every time I vote, my heart beats so fast and like now, I’m teary eyed again I think I will cry. Is this normal? Or is it just me? 🇵🇭 #Eleksyon2022",@makroa_ph,5/9/2022
Manual,"1 hr 30 mins. Partida 6am pami nigikan. Find your precincts at Comelec's Precinct Finder for faster voting!
#Eleksyon2022 #Halalan2022 https://voterverifier.comelec.gov.ph/voter_precinct",@siopaueee,5/9/2022
Manual,"God Bless Philippines 🇵🇭
#PiliPinas2022 #Eleksyon2022 #PhilippineElections2022",@rnd014,5/9/2022
Manual,Wow! Sinisita dito sa amin ang mga may dalang sample ballot at binibigyan silang papel para ilista ung gusto nilang iboto. #Eleksyon2022,@rocentweets,5/9/2022
Manual,"praying for safety, peace, protection and calm during election season. 💜
#Eleksyon2022",@nabiya0693,5/9/2022
Manual,KANINA PA MAY ABERYA SA VCM DI PAREN NAAAYOS #Eleksyon2022,@tis_pmc,5/9/2022
Manual,"protect your votes please and protect yourselves too 😭 daming rumors ng dayaan na kumakalat kaya plsplspls for the registered voters here, stay alert and attentive 🥹🥹🥹 #Eleksyon2022",@hoshibochi,5/9/2022
Manual,"Replying to @gunilsmenu
#Eleksyon2022 to my filo moots who are voting today please stay safe !!",@gunilsmenu,5/9/2022
Manual,"wahhhh family headed to the precinct in a bit 🥹 haven't felt this scared in a while, but i'm hoping for the best #Eleksyon2022",@ksqlwlrma,5/9/2022
